customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
xxxx-06578,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.27,54.27,No
xxxx-06579,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,29.71,1776.43,No
xxxx-06580,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.48,2001.66,No
xxxx-06581,Female,0,Yes,No,49,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,34.6,1699.54,No
xxxx-06582,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,41.51,1970.17,No
xxxx-06583,Female,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,32.81,1589.25,Yes
xxxx-06584,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,393.62,No
xxxx-06585,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.06,208.65,Yes
xxxx-06586,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),38.98,1118.56,No
xxxx-06587,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,802.27,No
xxxx-06588,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),31.74,1650.63,No
xxxx-06589,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,90.3,Yes
xxxx-06590,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),24.86,579.93,No
xxxx-06591,Female,0,Yes,No,13,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),31.03,404.4,No
xxxx-06592,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,31.1,1562.73,No
xxxx-06593,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.95,1560.05,Yes
xxxx-06594,Male,0,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),30.48,66.01,Yes
xxxx-06595,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,34.67,1953.53,No
xxxx-06596,Female,1,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.98,1365.63,No
xxxx-06597,Male,1,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.79,886.32,No
xxxx-06598,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,29.11,1092.62,Yes
xxxx-06599,Female,1,No,No,65,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),33.41,2191.48,No
xxxx-06600,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.82,314.16,Yes
xxxx-06601,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,31.03,2038.78,No
xxxx-06602,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,30.29,1800.63,No
xxxx-06603,Male,1,Yes,No,40,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,25.42,1016.2,No
xxxx-06604,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),18.25,559.04,No
xxxx-06605,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),35.59,1820.49,No
xxxx-06606,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,36.78,141.34,No
xxxx-06607,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),36.58,2384.42,No
xxxx-06608,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),28.0,1830.12,No
xxxx-06609,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),39.13,2018.86,No
xxxx-06610,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,37.15,1794.82,No
xxxx-06611,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),24.94,701.55,No
xxxx-06612,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,680.95,Yes
xxxx-06613,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,29.4,2002.73,No
xxxx-06614,Male,0,Yes,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,141.17,Yes
xxxx-06615,Male,0,Yes,No,58,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.25,1058.98,No
xxxx-06616,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.28,1313.94,No
xxxx-06617,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,25.11,0.0,No
xxxx-06618,Male,0,Yes,No,25,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.03,726.51,No
xxxx-06619,Female,0,Yes,No,62,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),27.22,1685.17,No
xxxx-06620,Female,1,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.79,550.58,No
xxxx-06621,Male,1,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,32.71,1882.75,No
xxxx-06622,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,33.95,499.42,Yes
xxxx-06623,Male,0,Yes,Yes,57,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,29.01,1633.37,Yes
xxxx-06624,Male,1,Yes,Yes,63,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,18.25,1170.99,No
xxxx-06625,Female,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,875.88,No
xxxx-06626,Male,1,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,24.04,626.28,No
xxxx-06627,Female,1,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,26.69,440.15,Yes
xxxx-06628,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,29.61,1346.7,No
xxxx-06629,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),19.64,1333.02,No
xxxx-06630,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),32.4,1560.75,No
xxxx-06631,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.42,953.1,No
xxxx-06632,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.42,1022.16,No
xxxx-06633,Male,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),35.41,2399.09,No
xxxx-06634,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,44.24,743.71,No
xxxx-06635,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,434.24,No
xxxx-06636,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.31,2055.45,No
xxxx-06637,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.13,646.0,Yes
xxxx-06638,Male,0,No,Yes,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.56,1286.27,No
xxxx-06639,Female,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,27.58,451.11,No
xxxx-06640,Male,0,No,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.15,2381.1,No
xxxx-06641,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,28.45,1792.78,No
xxxx-06642,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.55,3244.28,No
xxxx-06643,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),39.98,2206.2,No
xxxx-06644,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),35.24,537.96,No
xxxx-06645,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.73,2015.48,No
xxxx-06646,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,38.59,2544.82,Yes
xxxx-06647,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,30.27,418.1,No
xxxx-06648,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.3,935.24,Yes
xxxx-06649,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,28.65,1349.47,No
xxxx-06650,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,212.68,No
xxxx-06651,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,28.89,200.76,No
xxxx-06652,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,23.56,169.16,Yes
xxxx-06653,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,35.16,1905.42,No
xxxx-06654,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),42.86,470.85,No
xxxx-06655,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),39.63,607.93,Yes
xxxx-06656,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.97,171.43,No
xxxx-06657,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.6,1715.2,No
xxxx-06658,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.39,871.58,No
xxxx-06659,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.56,428.56,No
xxxx-06660,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,0.0,No
xxxx-06661,Female,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),29.12,222.53,Yes
xxxx-06662,Male,1,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.84,606.43,No
xxxx-06663,Male,0,No,Yes,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),33.43,1069.3,No
xxxx-06664,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.31,1171.4,No
xxxx-06665,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.11,73.13,No
xxxx-06666,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,24.01,678.03,No
xxxx-06667,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,29.64,432.01,Yes
xxxx-06668,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.23,285.64,Yes
xxxx-06669,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,43.51,1673.58,No
xxxx-06670,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27.69,1599.74,No
xxxx-06671,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.55,400.26,No
xxxx-06672,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,857.93,Yes
xxxx-06673,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),33.98,94.77,No
xxxx-06674,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.76,725.77,No
xxxx-06675,Male,1,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,35.06,2429.78,No
xxxx-06676,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.85,1769.36,No
xxxx-06677,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,34.97,1325.84,No
xxxx-06678,Female,0,Yes,Yes,23,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.4,695.38,Yes
xxxx-06679,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),42.26,173.1,Yes
xxxx-06680,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1258.84,Yes
xxxx-06681,Female,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.93,780.69,No
xxxx-06682,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),37.87,1795.68,Yes
xxxx-06683,Male,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.11,1619.09,No
xxxx-06684,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,27.65,30.75,No
xxxx-06685,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.22,734.22,No
xxxx-06686,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,42.98,1674.69,No
xxxx-06687,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,31.99,1746.17,No
xxxx-06688,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,28.93,569.87,No
xxxx-06689,Male,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,33.61,1165.78,No
xxxx-06690,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.36,2182.68,No
xxxx-06691,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,39.98,2360.9,Yes
xxxx-06692,Female,1,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,39.8,892.96,No
xxxx-06693,Female,1,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,32.93,2114.94,Yes
xxxx-06694,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.94,2283.07,No
xxxx-06695,Female,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.21,491.79,No
xxxx-06696,Male,0,No,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),28.4,1154.99,No
xxxx-06697,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.11,1196.31,No
xxxx-06698,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,31.78,2095.63,No
xxxx-06699,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,19.71,759.56,No
xxxx-06700,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,36.9,715.4,No
xxxx-06701,Female,1,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,21.7,171.37,No
xxxx-06702,Female,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.29,1462.9,No
xxxx-06703,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.88,606.07,Yes
xxxx-06704,Female,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),33.89,595.96,No
xxxx-06705,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.06,1756.48,No
xxxx-06706,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.33,1888.23,No
xxxx-06707,Male,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1307.89,No
xxxx-06708,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28.84,720.26,No
xxxx-06709,Female,0,Yes,No,71,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,24.93,1765.43,No
xxxx-06710,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),42.04,3031.36,No
xxxx-06711,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,31.99,408.26,No
xxxx-06712,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.58,572.78,No
xxxx-06713,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.94,641.72,Yes
xxxx-06714,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,103.26,No
xxxx-06715,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,43.55,No
xxxx-06716,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,37.42,251.53,Yes
xxxx-06717,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),30.12,494.17,No
xxxx-06718,Female,0,Yes,Yes,49,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,24.01,1216.57,No
xxxx-06719,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,33.18,164.09,No
xxxx-06720,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),41.94,1171.34,No
xxxx-06721,Male,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,36.26,2012.2,No
xxxx-06722,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.18,1613.68,No
xxxx-06723,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,232.62,No
xxxx-06724,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.63,1426.67,No
xxxx-06725,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,387.03,No
xxxx-06726,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,20.09,1106.94,No
